Title;ID;Frame;Pearson;ObjPear;Spearman;ObjSp;Overlap;K1;K2;M1;M2;Inters;I1;I2;ICQ;CCFmin;CCFmax;ChR;ChG;ThR;ThG;SiR;SiG;ROI;Ref;Treatment;Feeding;Slide;Series
A488+A405 Prop-Lys;Blue/Green;0;0.61;0.61;0.696;0.696;0.637;0.24;1.688;1;0.97;0.307;1;0.307;0.446;0.341;0.642;0;1;7.1241;0.00032;0;0;-;-;A488+A405;Prop-Lys;4a;15
A488+A405 Prop-Lys;Blue/Red;0;0.73;0.682;0.776;0.759;0.762;0.156;3.709;0.923;0.999;0.578;0.604;0.93;0.441;0.551;0.811;0;2;3.2466;0.73685;0;0;-;-;A488+A405;Prop-Lys;4a;15
A488+A405 Prop-Lys;Green/Red;0;0.524;0.524;0.642;0.642;0.556;0.295;1.047;0.931;1;0.17;0.17;1;0.475;0.434;0.575;1;2;0.00032;2.8586;0;0;-;-;A488+A405;Prop-Lys;4a;15
A488+A405 Prop-Lys;Blue/Green;0;0.625;0.625;0.681;0.681;0.652;0.234;1.815;1;0.966;0.323;1;0.323;0.448;0.339;0.662;0;1;6.0812;0.00029;0;0;-;-;A488+A405;Prop-Lys;4a;16
A488+A405 Prop-Lys;Blue/Red;0;0.726;0.697;0.723;0.73;0.758;0.126;4.552;0.917;0.998;0.478;0.497;0.925;0.442;0.543;0.81;0;2;2.3464;0.57595;0;0;-;-;A488+A405;Prop-Lys;4a;16
A488+A405 Prop-Lys;Green/Red;0;0.531;0.531;0.637;0.637;0.564;0.255;1.246;0.925;1;0.167;0.167;1;0.476;0.436;0.579;1;2;0.00029;2.2048;0;0;-;-;A488+A405;Prop-Lys;4a;16
A488+A405 Prop-Lys;Blue/Green;0;0.603;0.603;0.374;0.374;0.642;0.253;1.631;1;1;1;1;1;0.393;0.457;0.607;0;1;0.00224;0.00045;0;0;-;-;A488+A405;Prop-Lys;4a;17
A488+A405 Prop-Lys;Blue/Red;0;0.79;0.746;0.757;0.749;0.815;0.166;3.999;0.948;0.996;0.57;0.637;0.845;0.446;0.698;0.813;0;2;7.8332;0.50269;0;0;-;-;A488+A405;Prop-Lys;4a;17
A488+A405 Prop-Lys;Green/Red;0;0.533;0.456;0.734;0.594;0.563;0.297;1.067;0.967;0.959;0.577;0.874;0.629;0.429;0.435;0.537;1;2;7.8332;0.50269;0;0;-;-;A488+A405;Prop-Lys;4a;17
A488+A405 Prop-Lys;Blue/Green;0;0.587;0.487;0.716;0.553;0.616;0.257;1.479;0.931;0.89;0.571;0.774;0.685;0.408;0.404;0.594;0;1;24.514;5.4953;0;0;-;-;A488+A405;Prop-Lys;4a;18
A488+A405 Prop-Lys;Blue/Red;0;0.785;0.735;0.756;0.746;0.81;0.137;4.777;0.939;0.996;0.571;0.635;0.852;0.447;0.689;0.807;0;2;8.3658;0.82607;0;0;-;-;A488+A405;Prop-Lys;4a;18
A488+A405 Prop-Lys;Green/Red;0;0.565;0.564;0.614;0.619;0.603;0.247;1.471;0.788;1;0.184;0.184;1;0.407;0.457;0.568;1;2;0.00042;2.1064;0;0;-;-;A488+A405;Prop-Lys;4a;18
A488+A405 Prop-Lys;Blue/Green;0;0.535;0.427;0.685;0.312;0.575;0.277;1.196;0.889;0.848;0.586;0.788;0.696;0.36;0.339;0.554;0;1;35.97;9.193;0;0;-;-;A488+A405;Prop-Lys;4a;19
A488+A405 Prop-Lys;Blue/Red;0;0.801;0.728;0.797;0.772;0.836;0.151;4.636;0.936;0.997;0.612;0.666;0.884;0.442;0.777;0.802;0;2;9.7274;1.164;0;0;-;-;A488+A405;Prop-Lys;4a;19
A488+A405 Prop-Lys;Green/Red;0;0.474;0.464;0.648;0.656;0.54;0.206;1.416;0.772;1;0.258;0.258;1;0.373;0.427;0.488;1;2;0.00052;3.4789;0;0;-;-;A488+A405;Prop-Lys;4a;19
A488+A405 Prop-Lys;Blue/Green;0;0.573;0.573;0.409;0.409;0.635;0.258;1.562;1;1;1;1;1;0.359;0.414;0.59;0;1;0.00223;0.00049;0;0;-;-;A488+A405;Prop-Lys;4a;20
A488+A405 Prop-Lys;Blue/Red;0;0.708;0.447;0.808;0.513;0.747;0.103;5.424;0.799;0.999;0.662;0.664;0.994;0.425;0.68;0.716;0;2;36.286;9.3758;0;0;-;-;A488+A405;Prop-Lys;4a;20
A488+A405 Prop-Lys;Green/Red;0;0.473;0.462;0.648;0.655;0.539;0.184;1.576;0.764;1;0.259;0.259;1;0.373;0.415;0.485;1;2;0.00049;2.9437;0;0;-;-;A488+A405;Prop-Lys;4a;20
A488+A405 Prop-Lys;Blue/Green;0;0.524;0.421;0.693;0.457;0.566;0.259;1.24;0.918;0.871;0.569;0.77;0.686;0.375;0.387;0.531;0;1;36.826;8.3319;0;0;-;-;A488+A405;Prop-Lys;4a;21
A488+A405 Prop-Lys;Blue/Red;0;0.811;0.769;0.813;0.784;0.845;0.212;3.363;0.954;0.995;0.657;0.732;0.864;0.442;0.728;0.823;0;2;11.905;1.1699;0;0;-;-;A488+A405;Prop-Lys;4a;21
A488+A405 Prop-Lys;Green/Red;0;0.502;0.502;0.666;0.666;0.564;0.312;1.016;0.78;1;0.246;0.246;1;0.382;0.455;0.523;1;2;0.0006;4.72;0;0;-;-;A488+A405;Prop-Lys;4a;21
A488+A405 Prop-Lys;Blue/Green;0;0.558;0.558;0.476;0.476;0.623;0.242;1.602;1;1;1;1;1;0.352;0.422;0.565;0;1;0.00263;0.00055;0;0;-;-;A488+A405;Prop-Lys;4a;22
A488+A405 Prop-Lys;Blue/Red;0;0.751;0.532;0.832;0.609;0.786;0.152;4.069;0.849;1;0.685;0.687;0.996;0.439;0.668;0.76;0;2;36.763;8.5493;0;0;-;-;A488+A405;Prop-Lys;4a;22
A488+A405 Prop-Lys;Green/Red;0;0.487;0.486;0.653;0.654;0.551;0.246;1.236;0.757;1;0.244;0.244;1;0.371;0.441;0.507;1;2;0.00055;4.1038;0;0;-;-;A488+A405;Prop-Lys;4a;22
A488+A405 Prop-Lys;Blue/Green;0;0.56;0.559;0.765;0.767;0.6;0.228;1.58;1;0.977;0.33;1;0.33;0.45;0.444;0.57;0;1;10.846;0.00044;0;0;-;-;A488+A405;Prop-Lys;4a;23
A488+A405 Prop-Lys;Blue/Red;0;0.78;0.78;0.704;0.703;0.819;0.167;4.009;1;0.993;0.677;1;0.677;0.441;0.723;0.783;0;2;1.7866;0.00045;0;0;-;-;A488+A405;Prop-Lys;4a;23
A488+A405 Prop-Lys;Green/Red;0;0.545;0.544;0.699;0.702;0.585;0.301;1.134;0.945;1;0.212;0.212;1;0.472;0.466;0.545;1;2;0.00044;4.349;0;0;-;-;A488+A405;Prop-Lys;4a;23
A488+A405 Prop-Lys;Blue/Green;0;0.567;0.567;0.756;0.758;0.606;0.223;1.649;1;0.974;0.33;1;0.33;0.453;0.437;0.582;0;1;9.886;0.0004;0;0;-;-;A488+A405;Prop-Lys;4a;24
A488+A405 Prop-Lys;Blue/Red;0;0.779;0.779;0.691;0.691;0.818;0.132;5.055;1;0.997;0.867;1;0.867;0.444;0.715;0.783;0;2;0.92425;0.00035;0;0;-;-;A488+A405;Prop-Lys;4a;24
A488+A405 Prop-Lys;Green/Red;0;0.536;0.535;0.693;0.695;0.576;0.242;1.369;0.938;1;0.206;0.206;1;0.472;0.454;0.537;1;2;0.0004;3.3968;0;0;-;-;A488+A405;Prop-Lys;4a;24
A488+A405 Prop-Lys;Blue/Green;0;0.586;0.584;0.815;0.823;0.625;0.248;1.577;1;0.984;0.359;1;0.359;0.449;0.406;0.591;0;1;12.03;0.00048;0;0;-;-;A488+A405;Prop-Lys;4a;25
A488+A405 Prop-Lys;Blue/Red;0;0.815;0.815;0.827;0.827;0.849;0.192;3.758;1;0.992;0.529;1;0.529;0.442;0.611;0.822;0;2;2.9264;0.00049;0;0;-;-;A488+A405;Prop-Lys;4a;25
A488+A405 Prop-Lys;Green/Red;0;0.545;0.543;0.705;0.715;0.588;0.32;1.08;0.943;1;0.224;0.224;1;0.471;0.371;0.545;1;2;0.00048;4.8512;0;0;-;-;A488+A405;Prop-Lys;4a;25
A488+A405 Prop-Lys;Blue/Green;0;0.595;0.594;0.812;0.82;0.632;0.244;1.638;1;0.983;0.354;1;0.354;0.453;0.399;0.604;0;1;10.604;0.00043;0;0;-;-;A488+A405;Prop-Lys;4a;26
A488+A405 Prop-Lys;Blue/Red;0;0.813;0.813;0.819;0.819;0.846;0.15;4.785;1;0.996;0.602;1;0.602;0.444;0.608;0.819;0;2;1.7655;0.00039;0;0;-;-;A488+A405;Prop-Lys;4a;26
A488+A405 Prop-Lys;Green/Red;0;0.538;0.536;0.697;0.707;0.581;0.253;1.331;0.939;1;0.217;0.217;1;0.47;0.365;0.539;1;2;0.00043;3.6812;0;0;-;-;A488+A405;Prop-Lys;4a;26
A488+A405 Phe-Az;Blue/Green;0;0.574;0.466;0.58;0.429;0.61;0.599;0.622;0.728;0.935;0.393;0.433;0.812;0.376;0.37;0.639;0;1;19.329;5.7221;0;0;-;-;A488+A405;Phe-Az;4b;3
A488+A405 Phe-Az;Blue/Red;0;0.629;0.629;0.374;0.374;0.688;0.604;0.784;1;0.952;0.602;1;0.602;0.307;0.522;0.63;0;2;11.82;0.00026;0;0;-;-;A488+A405;Phe-Az;4b;3
A488+A405 Phe-Az;Green/Red;0;0.675;0.675;0.689;0.689;0.713;0.708;0.719;0.933;1;0.353;0.353;1;0.445;0.521;0.675;1;2;0.00027;0.31745;0;0;-;-;A488+A405;Phe-Az;4b;3
A488+A405 Phe-Az;Blue/Green;0;0.559;0.454;0.558;0.402;0.598;0.603;0.593;0.697;0.93;0.372;0.407;0.813;0.364;0.372;0.633;0;1;18.786;5.3045;0;0;-;-;A488+A405;Phe-Az;4b;4
A488+A405 Phe-Az;Blue/Red;0;0.61;0.61;0.33;0.33;0.673;0.523;0.865;1;0.95;0.623;1;0.623;0.293;0.501;0.611;0;2;11.636;0.00023;0;0;-;-;A488+A405;Phe-Az;4b;4
A488+A405 Phe-Az;Green/Red;0;0.678;0.678;0.697;0.697;0.715;0.616;0.83;0.924;1;0.306;0.306;1;0.451;0.525;0.679;1;2;0.00027;0.45959;0;0;-;-;A488+A405;Phe-Az;4b;4
A488+A405 Phe-Az;Blue/Green;0;0.774;0.774;0.279;0.279;0.783;0.273;2.246;1;1;1;1;1;0.37;0.518;0.804;0;1;0.11859;0.00015;0;0;-;-;A488+A405;Phe-Az;4b;5
A488+A405 Phe-Az;Blue/Red;0;0.754;0.754;0.303;0.303;0.762;0.409;1.418;1;1;1;1;1;0.372;0.503;0.757;0;2;0.11859;0.00263;0;0;-;-;A488+A405;Phe-Az;4b;5
A488+A405 Phe-Az;Green/Red;0;0.814;0.814;0.456;0.456;0.831;1.281;0.539;1;1;1;1;1;0.478;0.479;0.818;1;2;0.00015;0.00263;0;0;-;-;A488+A405;Phe-Az;4b;5
A488+A405 Phe-Az;Blue/Green;0;0.773;0.721;0.61;0.628;0.791;0.348;1.799;0.837;0.982;0.375;0.397;0.869;0.423;0.502;0.808;0;1;7.9838;1.2906;0;0;-;-;A488+A405;Phe-Az;4b;6
A488+A405 Phe-Az;Blue/Red;0;0.738;0.738;0.327;0.327;0.763;0.451;1.29;1;0.976;0.565;1;0.565;0.389;0.488;0.741;0;2;4.9889;0.00017;0;0;-;-;A488+A405;Phe-Az;4b;6
A488+A405 Phe-Az;Green/Red;0;0.806;0.806;0.505;0.505;0.822;1.142;0.592;1;0.976;0.355;1;0.355;0.48;0.47;0.809;1;2;0.29742;0.00017;0;0;-;-;A488+A405;Phe-Az;4b;6
A488+A405 Phe-Az;Blue/Green;0;0.558;0.445;0.528;0.357;0.595;0.431;0.821;0.672;0.905;0.345;0.381;0.789;0.364;0.187;0.611;0;1;19.832;3.7452;0;0;-;-;A488+A405;Phe-Az;4b;7
A488+A405 Phe-Az;Blue/Red;0;0.576;0.576;0.277;0.277;0.633;0.408;0.982;1;0.939;0.627;1;0.627;0.282;0.227;0.584;0;2;12.083;0.00079;0;0;-;-;A488+A405;Phe-Az;4b;7
A488+A405 Phe-Az;Green/Red;0;0.608;0.608;0.586;0.586;0.648;0.672;0.624;1;0.976;0.619;1;0.619;0.451;0.204;0.612;1;2;0.13704;0.00079;0;0;-;-;A488+A405;Phe-Az;4b;7
A488+A405 Phe-Az;Blue/Green;0;0.546;0.546;0.234;0.234;0.566;0.223;1.434;1;1;1;1;1;0.226;0.202;0.59;0;1;0.21361;0.0002;0;0;-;-;A488+A405;Phe-Az;4b;8
A488+A405 Phe-Az;Blue/Red;0;0.559;0.559;0.274;0.274;0.619;0.358;1.069;1;0.938;0.645;1;0.645;0.268;0.223;0.567;0;2;11.612;0.00057;0;0;-;-;A488+A405;Phe-Az;4b;8
A488+A405 Phe-Az;Green/Red;0;0.611;0.611;0.58;0.58;0.652;0.597;0.712;0.995;1;0.94;0.94;1;0.452;0.204;0.617;1;2;0.0002;0.03285;0;0;-;-;A488+A405;Phe-Az;4b;8
A488+A405 Phe-Az;Blue/Green;0;0.617;0.523;0.65;0.528;0.66;0.523;0.834;0.837;0.952;0.475;0.534;0.812;0.394;0.333;0.662;0;1;7.5898;2.2097;0;0;-;-;A488+A405;Phe-Az;4b;9
A488+A405 Phe-Az;Blue/Red;0;0.598;0.598;0.467;0.467;0.663;0.588;0.749;1;0.957;0.574;1;0.574;0.373;0.46;0.601;0;2;4.6389;0.00026;0;0;-;-;A488+A405;Phe-Az;4b;9
A488+A405 Phe-Az;Green/Red;0;0.593;0.593;0.751;0.751;0.646;0.751;0.555;1;0.981;0.532;1;0.532;0.437;0.423;0.594;1;2;0.32565;0.00026;0;0;-;-;A488+A405;Phe-Az;4b;9
A488+A405 Phe-Az;Blue/Green;0;0.624;0.536;0.658;0.541;0.668;0.559;0.799;0.857;0.957;0.489;0.557;0.8;0.398;0.343;0.667;0;1;6.0521;1.9096;0;0;-;-;A488+A405;Phe-Az;4b;10
A488+A405 Phe-Az;Blue/Red;0;0.597;0.597;0.519;0.519;0.661;0.552;0.792;0.999;0.963;0.586;0.999;0.587;0.378;0.463;0.599;0;2;3.5783;0.00024;0;0;-;-;A488+A405;Phe-Az;4b;10
A488+A405 Phe-Az;Green/Red;0;0.599;0.599;0.664;0.663;0.652;0.671;0.635;1;0.991;0.74;1;0.74;0.438;0.426;0.599;1;2;0.15419;0.00024;0;0;-;-;A488+A405;Phe-Az;4b;10
A488+A405 Phe-Az;Blue/Green;0;0.535;0.535;0.204;0.204;0.56;0.286;1.097;1;1;1;1;1;0.253;0.401;0.573;0;1;0.1771;0.00025;0;0;-;-;A488+A405;Phe-Az;4b;11
A488+A405 Phe-Az;Blue/Red;0;0.689;0.689;0.279;0.279;0.731;0.76;0.702;1;0.947;0.559;1;0.559;0.32;0.562;0.693;0;2;12.709;0.00031;0;0;-;-;A488+A405;Phe-Az;4b;11
A488+A405 Phe-Az;Green/Red;0;0.7;0.7;0.607;0.607;0.73;0.997;0.534;1;0.999;0.911;1;0.911;0.452;0.447;0.706;1;2;0.03011;0.00031;0;0;-;-;A488+A405;Phe-Az;4b;11
A488+A405 Phe-Az;Blue/Green;0;0.52;0.52;0.197;0.197;0.545;0.293;1.016;1;1;1;1;1;0.248;0.386;0.557;0;1;0.1886;0.00025;0;0;-;-;A488+A405;Phe-Az;4b;12
A488+A405 Phe-Az;Blue/Red;0;0.665;0.665;0.262;0.262;0.71;0.616;0.818;1;0.951;0.583;0.999;0.583;0.309;0.541;0.669;0;2;11.613;0.00026;0;0;-;-;A488+A405;Phe-Az;4b;12
A488+A405 Phe-Az;Green/Red;0;0.697;0.697;0.653;0.653;0.726;0.783;0.673;0.917;1;0.26;0.26;1;0.456;0.435;0.703;1;2;0.00025;0.41123;0;0;-;-;A488+A405;Phe-Az;4b;12
A488+A405 Phe-Az;Blue/Green;0;0.625;0.625;0.093;0.093;0.668;0.399;1.117;1;1;1;1;1;0.278;0.295;0.691;0;1;0.00622;0.00024;0;0;-;-;A488+A405;Phe-Az;4b;13
A488+A405 Phe-Az;Blue/Red;0;0.679;0.679;0.349;0.349;0.716;0.506;1.014;1;0.96;0.6;1;0.6;0.353;0.379;0.728;0;2;6.0076;0.00048;0;0;-;-;A488+A405;Phe-Az;4b;13
A488+A405 Phe-Az;Green/Red;0;0.701;0.701;0.504;0.504;0.73;0.718;0.743;1;0.98;0.541;1;0.541;0.425;0.441;0.702;1;2;0.25308;0.00048;0;0;-;-;A488+A405;Phe-Az;4b;13
A488+A405 Phe-Az;Blue/Green;0;0.625;0.625;0.09;0.09;0.668;0.42;1.064;1;1;1;1;1;0.272;0.296;0.688;0;1;0.01053;0.00024;0;0;-;-;A488+A405;Phe-Az;4b;14
A488+A405 Phe-Az;Blue/Red;0;0.652;0.652;0.367;0.367;0.695;0.446;1.085;1;0.951;0.635;1;0.635;0.342;0.361;0.701;0;2;5.337;0.00503;0;0;-;-;A488+A405;Phe-Az;4b;14
A488+A405 Phe-Az;Green/Red;0;0.695;0.642;0.677;0.604;0.722;0.613;0.85;0.911;0.993;0.507;0.569;0.823;0.431;0.433;0.696;1;2;0.69456;0.57198;0;0;-;-;A488+A405;Phe-Az;4b;14
A488+A405 Phe-Az;Blue/Green;0;0.665;0.665;0.476;0.476;0.726;0.352;1.494;1;1;1;1;1;0.404;0.466;0.685;0;1;0.02592;0.00028;0;0;-;-;A488+A405;Phe-Az;4b;15
A488+A405 Phe-Az;Blue/Red;0;0.748;0.748;0.585;0.585;0.804;0.569;1.135;1;0.963;0.717;1;0.717;0.412;0.56;0.753;0;2;4.428;0.00042;0;0;-;-;A488+A405;Phe-Az;4b;15
A488+A405 Phe-Az;Green/Red;0;0.69;0.587;0.805;0.767;0.734;0.942;0.572;0.97;0.988;0.653;0.765;0.817;0.46;0.462;0.69;1;2;1.0988;1.8139;0;0;-;-;A488+A405;Phe-Az;4b;15
A488+A405 Phe-Az;Blue/Green;0;0.63;0.505;0.715;0.622;0.68;0.424;1.091;0.879;0.963;0.533;0.59;0.846;0.417;0.42;0.654;0;1;11.167;2.9017;0;0;-;-;A488+A405;Phe-Az;4b;16
A488+A405 Phe-Az;Blue/Red;0;0.718;0.718;0.523;0.523;0.777;0.466;1.295;1;0.967;0.714;1;0.714;0.398;0.535;0.722;0;2;5.0482;0.00044;0;0;-;-;A488+A405;Phe-Az;4b;16
A488+A405 Phe-Az;Green/Red;0;0.709;0.709;0.704;0.704;0.757;0.766;0.748;0.957;1;0.581;0.581;1;0.459;0.475;0.709;1;2;0.00028;0.33587;0;0;-;-;A488+A405;Phe-Az;4b;16
A488+A405 Phe-Az;Blue/Green;0;0.614;0.451;0.683;0.492;0.645;0.27;1.537;0.898;0.896;0.527;0.693;0.687;0.426;0.383;0.647;0;1;14.509;3.449;0;0;-;-;A488+A405;Phe-Az;4b;17
A488+A405 Phe-Az;Blue/Red;0;0.742;0.672;0.659;0.63;0.77;0.493;1.204;0.86;0.971;0.441;0.472;0.872;0.417;0.49;0.753;0;2;8.5022;2.3495;0;0;-;-;A488+A405;Phe-Az;4b;17
A488+A405 Phe-Az;Green/Red;0;0.696;0.696;0.675;0.675;0.736;1.202;0.45;1;0.935;0.415;1;0.415;0.42;0.432;0.696;1;2;0.50989;0.00085;0;0;-;-;A488+A405;Phe-Az;4b;17
A488+A405 Phe-Az;Blue/Green;0;0.609;0.445;0.678;0.483;0.64;0.294;1.394;0.889;0.896;0.522;0.679;0.694;0.426;0.374;0.642;0;1;14.602;3.5682;0;0;-;-;A488+A405;Phe-Az;4b;18
A488+A405 Phe-Az;Blue/Red;0;0.717;0.65;0.64;0.616;0.749;0.407;1.376;0.835;0.974;0.414;0.439;0.879;0.406;0.472;0.726;0;2;8.1172;1.6547;0;0;-;-;A488+A405;Phe-Az;4b;18
A488+A405 Phe-Az;Green/Red;0;0.687;0.687;0.618;0.618;0.727;0.929;0.569;1;0.949;0.44;1;0.44;0.418;0.424;0.687;1;2;0.36388;0.00087;0;0;-;-;A488+A405;Phe-Az;4b;18
A488+A405 Phe-Az;Blue/Green;0;0.561;0.401;0.659;0.466;0.605;0.277;1.324;0.833;0.922;0.506;0.622;0.73;0.41;0.28;0.604;0;1;14.777;3.4093;0;0;-;-;A488+A405;Phe-Az;4b;19
A488+A405 Phe-Az;Blue/Red;0;0.677;0.622;0.643;0.604;0.721;0.413;1.257;0.819;0.984;0.429;0.46;0.865;0.404;0.367;0.702;0;2;7.9234;1.2451;0;0;-;-;A488+A405;Phe-Az;4b;19
A488+A405 Phe-Az;Green/Red;0;0.695;0.695;0.707;0.707;0.735;0.99;0.547;1;0.967;0.435;1;0.435;0.426;0.333;0.695;1;2;0.43166;0.00044;0;0;-;-;A488+A405;Phe-Az;4b;19
A488+A405 Phe-Az;Blue/Green;0;0.56;0.404;0.649;0.447;0.604;0.301;1.213;0.827;0.915;0.495;0.61;0.725;0.405;0.279;0.597;0;1;14.162;3.5314;0;0;-;-;A488+A405;Phe-Az;4b;20
A488+A405 Phe-Az;Blue/Red;0;0.66;0.597;0.642;0.597;0.705;0.366;1.356;0.803;0.984;0.428;0.458;0.869;0.4;0.363;0.686;0;2;8.1639;1.359;0;0;-;-;A488+A405;Phe-Az;4b;20
A488+A405 Phe-Az;Green/Red;0;0.698;0.698;0.724;0.724;0.739;0.82;0.666;1;0.973;0.564;1;0.564;0.423;0.334;0.698;1;2;0.25465;0.00038;0;0;-;-;A488+A405;Phe-Az;4b;20
A488+A405 Phe-Az;Blue/Green;0;0.632;0.485;0.694;0.539;0.669;0.354;1.263;0.893;0.928;0.532;0.635;0.767;0.427;0.464;0.687;0;1;11.138;3.5832;0;0;-;-;A488+A405;Phe-Az;4b;21
A488+A405 Phe-Az;Blue/Red;0;0.695;0.618;0.653;0.597;0.731;0.426;1.256;0.839;0.97;0.44;0.47;0.874;0.405;0.528;0.696;0;2;7.3119;1.9323;0;0;-;-;A488+A405;Phe-Az;4b;21
A488+A405 Phe-Az;Green/Red;0;0.68;0.68;0.722;0.722;0.724;0.82;0.64;1;0.962;0.494;1;0.494;0.434;0.502;0.687;1;2;0.40955;0.00172;0;0;-;-;A488+A405;Phe-Az;4b;21
A488+A405 Phe-Az;Blue/Green;0;0.641;0.5;0.682;0.522;0.677;0.375;1.224;0.889;0.922;0.521;0.625;0.757;0.423;0.463;0.694;0;1;10.273;3.5165;0;0;-;-;A488+A405;Phe-Az;4b;22
A488+A405 Phe-Az;Blue/Red;0;0.677;0.601;0.646;0.595;0.716;0.383;1.336;0.834;0.971;0.427;0.453;0.881;0.403;0.516;0.678;0;2;6.5365;1.5396;0;0;-;-;A488+A405;Phe-Az;4b;22
A488+A405 Phe-Az;Green/Red;0;0.686;0.686;0.71;0.71;0.729;0.722;0.737;1;0.974;0.529;1;0.529;0.434;0.507;0.694;1;2;0.33783;0.00022;0;0;-;-;A488+A405;Phe-Az;4b;22
A488+A405 Phe-Az;Blue/Green;0;0.684;0.579;0.651;0.603;0.716;0.328;1.563;0.785;0.958;0.426;0.446;0.905;0.401;0.391;0.727;0;1;20.221;2.7812;0;0;-;-;A488+A405;Phe-Az;4b;23
A488+A405 Phe-Az;Blue/Red;0;0.694;0.694;0.37;0.37;0.729;0.328;1.624;1;0.984;0.614;1;0.614;0.336;0.474;0.7;0;2;12.269;0.00019;0;0;-;-;A488+A405;Phe-Az;4b;23
A488+A405 Phe-Az;Green/Red;0;0.766;0.766;0.562;0.562;0.79;0.863;0.724;1;0.989;0.407;1;0.407;0.477;0.491;0.768;1;2;0.29891;0.00019;0;0;-;-;A488+A405;Phe-Az;4b;23
A488+A405 Phe-Az;Blue/Green;0;0.669;0.558;0.646;0.59;0.702;0.339;1.455;0.776;0.957;0.421;0.441;0.904;0.399;0.386;0.713;0;1;18.408;2.7478;0;0;-;-;A488+A405;Phe-Az;4b;24
A488+A405 Phe-Az;Blue/Red;0;0.674;0.608;0.602;0.613;0.708;0.304;1.651;0.709;0.985;0.337;0.345;0.931;0.371;0.436;0.679;0;2;15.105;1.4255;0;0;-;-;A488+A405;Phe-Az;4b;24
A488+A405 Phe-Az;Green/Red;0;0.771;0.771;0.609;0.609;0.798;0.739;0.862;1;0.983;0.734;1;0.734;0.478;0.49;0.774;1;2;0.07749;0.00178;0;0;-;-;A488+A405;Phe-Az;4b;24
A488+A405 Phe-Az;Blue/Green;0;0.671;0.671;-0.005;-0.005;0.689;0.494;0.963;1;1;1;1;1;0.235;0.412;0.702;0;1;0.00967;0.00027;0;0;-;-;A488+A405;Phe-Az;4b;25
A488+A405 Phe-Az;Blue/Red;0;0.698;0.624;0.577;0.538;0.719;0.383;1.351;0.777;0.96;0.352;0.374;0.86;0.405;0.46;0.699;0;2;13.119;2.7291;0;0;-;-;A488+A405;Phe-Az;4b;25
A488+A405 Phe-Az;Green/Red;0;0.706;0.706;0.676;0.676;0.73;0.412;1.293;0.944;1;0.344;0.344;1;0.414;0.469;0.706;1;2;0.00027;0.3873;0;0;-;-;A488+A405;Phe-Az;4b;25
A488+A405 Phe-Az;Blue/Green;0;0.661;0.533;0.633;0.475;0.677;0.684;0.67;0.821;0.929;0.454;0.526;0.77;0.44;0.353;0.706;0;1;19.644;10.515;0;0;-;-;A488+A405;Phe-Az;4b;26
A488+A405 Phe-Az;Blue/Red;0;0.673;0.605;0.55;0.513;0.696;0.331;1.467;0.738;0.963;0.321;0.338;0.865;0.389;0.448;0.674;0;2;12.614;2.0067;0;0;-;-;A488+A405;Phe-Az;4b;26
A488+A405 Phe-Az;Green/Red;0;0.703;0.703;0.684;0.684;0.727;0.35;1.509;0.921;1;0.273;0.273;1;0.417;0.475;0.703;1;2;0.00027;0.32819;0;0;-;-;A488+A405;Phe-Az;4b;26
A488+A405 Phe-Az;Blue/Green;0;0.717;0.63;0.672;0.6;0.749;0.297;1.889;0.88;0.961;0.491;0.566;0.789;0.42;0.536;0.751;0;1;8.2361;1.7434;0;0;-;-;A488+A405;Phe-Az;4b;27
A488+A405 Phe-Az;Blue/Red;0;0.724;0.724;0.468;0.468;0.768;0.504;1.171;1;0.957;0.648;1;0.648;0.398;0.528;0.724;0;2;3.799;0.00134;0;0;-;-;A488+A405;Phe-Az;4b;27
A488+A405 Phe-Az;Green/Red;0;0.763;0.763;0.693;0.693;0.795;1.38;0.457;1;0.95;0.435;1;0.435;0.445;0.524;0.769;1;2;0.46077;0.00134;0;0;-;-;A488+A405;Phe-Az;4b;27
A488+A405 Phe-Az;Blue/Green;0;0.742;0.742;0.423;0.423;0.788;0.305;2.032;1;1;1;1;1;0.387;0.565;0.765;0;1;0.028;0.00017;0;0;-;-;A488+A405;Phe-Az;4b;28
A488+A405 Phe-Az;Blue/Red;0;0.704;0.704;0.52;0.52;0.752;0.449;1.257;1;0.962;0.7;1;0.7;0.401;0.508;0.704;0;2;2.5954;0.00189;0;0;-;-;A488+A405;Phe-Az;4b;28
A488+A405 Phe-Az;Green/Red;0;0.764;0.764;0.628;0.628;0.796;1.15;0.551;1;0.943;0.47;1;0.47;0.446;0.52;0.771;1;2;0.39653;0.00189;0;0;-;-;A488+A405;Phe-Az;4b;28
A488+A405 Phe-Az;Blue/Green;0;0.669;0.574;0.659;0.568;0.701;0.346;1.42;0.886;0.952;0.482;0.561;0.775;0.424;0.33;0.715;0;1;8.3226;2.1601;0;0;-;-;A488+A405;Phe-Az;4b;29
A488+A405 Phe-Az;Blue/Red;0;0.719;0.719;0.432;0.432;0.76;0.552;1.045;1;0.97;0.64;1;0.64;0.405;0.395;0.73;0;2;3.7987;0.00028;0;0;-;-;A488+A405;Phe-Az;4b;29
